chr	start	end	breaks	predicted
1	2650000	2699999	0.245215	0.47289297980776
1	2700000	2749999	0.667404	0.683293115877193
1	2750000	2799999	0.665283	0.706231734595959
1	2800000	2849999	0.731914	0.710212053832442
1	2850000	2899999	0.690594	0.711416625329567
1	2900000	2949999	0.739054	0.698376054655494
1	2950000	2999999	0.727884	0.767740572571428
1	3e+06	3049999	0.696854	0.70200830505618
1	3050000	3099999	0.702584	0.714580854613936
1	3100000	3149999	0.704208	0.707885248076923
1	3150000	3199999	0.668704	0.697089025092593
1	3200000	3249999	0.699794	0.80031165
1	3250000	3299999	0.774174	0.756721193350605
1	3300000	3349999	0.796715	0.791128826208577
1	3350000	3399999	1.23464	1.30852747567568
1	3400000	3449999	1.21231	1.03374575891266
1	3450000	3499999	1.14728	0.93471837723133
1	3500000	3549999	1.04025	1.0858782802139
1	3550000	3599999	1.1928	1.09166404291465
1	3600000	3649999	1.51233	1.33369129032258
1	3650000	3699999	1.01417	1.12924450215889
1	3700000	3749999	1.24357	1.23548838981481
1	3750000	3799999	1.22524	1.15349763626894
1	3800000	3849999	1.0674	1.07392269925
1	3850000	3899999	0	0.00626302387815914
1	3900000	3949999	0	0.0326077748739285
1	3950000	3999999	0.0758214	0.0785522668703704
1	4e+06	4049999	0.806255	0.765906000833333
1	4050000	4099999	0.816242	0.711208358876812
1	4100000	4149999	0.739494	0.705680987618464
1	4150000	4199999	0.682594	0.725347496545768
1	4200000	4249999	0.785494	0.698871813534411
1	4250000	4299999	0.747049	0.764600570080321
1	4300000	4349999	0.683994	0.856772559560068
1	4350000	4399999	0.721525	0.800073759704082
1	4400000	4449999	0.802825	0.760603120920904
1	4450000	4499999	0.798134	0.76266954375
1	4500000	4549999	0.734894	0.747593740911602
1	4550000	4599999	0.762664	0.748827002616279
1	4600000	4649999	0.791295	0.790303471639042
1	4650000	4699999	0.779504	0.811063567673993
1	4700000	4749999	1.24345	1.24303359329609
1	4750000	4799999	1.0853	1.03377605519713
1	4800000	4849999	1.07923	1.02947337631727
1	4850000	4899999	1.05604	1.01437218915187
1	4900000	4949999	0.776089	0.840823817105263
1	4950000	4999999	0.847255	0.762322822881356
1	5e+06	5049999	0.771815	0.777798234901163
1	5050000	5099999	0.756474	0.772800214102564
1	5100000	5149999	0.756374	0.781541927462121
1	5150000	5199999	0.740464	0.784683729809524
1	5200000	5249999	0.747209	0.777806437654321
1	5250000	5299999	0.727694	0.805610176331361
1	5300000	5349999	0.684662	0.806710871675302
1	5350000	5399999	0.771744	0.786916208461538
1	5400000	5449999	0.797155	0.930009406237817
1	5450000	5499999	0.856455	0.975467098022599
1	5500000	5549999	0.737614	0.808469531333333
1	5550000	5599999	0.859875	0.874344705027933
1	5600000	5649999	0.786564	0.797135047985348
1	5650000	5699999	0.90209	0.86955774672447
1	5700000	5749999	1.63465	1.50138925097087
1	5750000	5799999	1.01844	1.00015299691667
1	5800000	5849999	0.88911	0.835080014684685
1	5850000	5899999	0.806984	0.780739232513661
1	5900000	5949999	0.92816	0.883596611194779
1	5950000	5999999	1.16409	1.15657908372549
1	6e+06	6049999	1.03273	1.14319719719203
1	6050000	6099999	1.23511	1.22734115804598
1	6100000	6149999	1.11976	1.15023735338542
1	6150000	6199999	1.09602	0.954391784550562
1	6200000	6249999	1.23597	1.2785431670194
1	6250000	6299999	1.41018	1.3254771396441
1	6300000	6349999	1.15315	1.25321135356455
1	6350000	6399999	1.21097	1.27322342459016
1	6400000	6449999	1.6731	1.49405763314711
1	6450000	6499999	1.77401	1.57891417679558
1	6500000	6549999	1.30103	1.94601796096257
1	6550000	6599999	1.5077	1.51772926916667
1	6600000	6649999	1.4035	1.37565301295337
1	6650000	6699999	1.40042	1.74106218037975
1	6700000	6749999	1.15791	1.18259267822736
1	6750000	6799999	1.17841	1.35056651131687
1	6800000	6849999	1.3476	1.34893839726631
1	6850000	6899999	1.14276	1.285822575
1	6900000	6949999	1.26119	1.26072950721154
1	6950000	6999999	1.13353	1.15747750648148
1	7e+06	7049999	0.936211	1.03924752934783
1	7050000	7099999	1.04493	1.04940320258467
1	7100000	7149999	0.9181	1.0515148952381
1	7150000	7199999	1.11314	1.29122056377551
1	7200000	7249999	0.96828	1.00033231219298
1	7250000	7299999	1.01405	1.06419476726547
1	7300000	7349999	1.18156	1.17101694659498
1	7350000	7399999	1.06575	1.21122798314815
1	7400000	7449999	1.05942	1.15221811588133
1	7450000	7499999	1.08689	1.05155406712707
1	7500000	7549999	1.19847	1.15909658107203
1	7550000	7599999	1.12367	1.08392174547009
1	7600000	7649999	1.23809	1.23737635
1	7650000	7699999	0.889626	0.929742185689354
1	7700000	7749999	1.12687	1.09798959644809
1	7750000	7799999	1.11377	1.14273901364522
1	7800000	7849999	1.24183	1.32478621869489
1	7850000	7899999	1.24317	1.10019774367816
1	7900000	7949999	1.1236	1.09478727279693
1	7950000	7999999	1.2036	1.22833805452128
1	8e+06	8049999	1.51852	1.37359705587669
1	8050000	8099999	1.91037	1.69037878333333
1	8100000	8149999	1.77271	1.47163960650888
1	8150000	8199999	1.53034	1.39571248307953
1	8200000	8249999	1.58118	1.33799632309125
1	8250000	8299999	1.6601	1.46248548782772
1	8300000	8349999	1.2939	1.17161283134058
1	8350000	8399999	1.17672	1.15713851751412
1	8400000	8449999	1.21289	1.26366037861272
1	8450000	8499999	1.27031	1.40151593189964
1	8500000	8549999	1.31434	1.2848528411306
1	8550000	8599999	1.3113	1.40215199365942
1	8600000	8649999	1.34879	1.33581841693694
1	8650000	8699999	1.2556	1.14988325458554
1	8700000	8749999	1.34579	1.37387875
1	8750000	8799999	1.40981	1.31181873752228
1	8800000	8849999	1.27449	1.28014788114286
1	8850000	8899999	1.49477	1.42829412620424
1	8900000	8949999	1.58552	1.56816980795455
1	8950000	8999999	1.58399	1.2827885591623
1	9e+06	9049999	1.35597	1.27565891315789
1	9050000	9099999	1.1764	0.947708896617162
1	9100000	9149999	1.36841	1.27184450797872
1	9150000	9199999	1.48404	1.39274761284722
1	9200000	9249999	1.36506	1.3728138943299
1	9250000	9299999	1.47892	1.38153486003236
1	9300000	9349999	1.26772	1.15992503058913
1	9350000	9399999	1.41546	1.49677433568738
1	9400000	9449999	1.19541	1.15732902486911
1	9450000	9499999	1.38097	1.32080663045045
1	9500000	9549999	1.50338	1.34988504918033
1	9550000	9599999	1.30903	1.27676410912698
1	9600000	9649999	1.35474	1.3417493038674
1	9650000	9699999	1.25048	1.26277140425532
1	9700000	9749999	1.38428	1.29324704153578
1	9750000	9799999	1.48174	1.40123789409722
1	9800000	9849999	1.56388	1.42634295736434
1	9850000	9899999	1.79165	1.61647871483622
1	9900000	9949999	1.60277	1.36078471140351
1	9950000	9999999	1.71217	1.50668107014706
1	1e+07	10049999	1.50874	1.40804957650273
1	10050000	10099999	1.48121	1.38793504144144
1	10100000	10149999	1.70322	1.51958576856649
1	10150000	10199999	1.34034	1.26896078659612
1	10200000	10249999	1.21034	1.21230212402235
1	10250000	10299999	1.43538	1.35404351094276
1	10300000	10349999	1.3282	1.32174711818182
1	10350000	10399999	1.21843	1.21850900457875
1	10400000	10449999	1.36953	1.35708897322971
1	10450000	10499999	1.44431	1.322526164903
1	10500000	10549999	1.64971	1.43255305010225
1	10550000	10599999	1.42819	1.57255846875
1	10600000	10649999	1.28899	1.20506682587065
1	10650000	10699999	1.31619	1.48388434516765
1	10700000	10749999	1.19	1.1496875865812
1	10750000	10799999	1.17051	1.16238264902998
1	10800000	10849999	1.18097	1.33614892040073
1	10850000	10899999	1.38196	1.33517170693694
1	10900000	10949999	1.19186	1.06415138256262
1	10950000	10999999	1.46387	1.46075437962963
1	1.1e+07	11049999	1.23798	1.23743447988827
1	11050000	11099999	1.37571	1.40821488146258
1	11100000	11149999	1.13868	1.22987098996212
1	11150000	11199999	1.26817	1.25888545519713
1	11200000	11249999	1.29704	1.29442064336918
1	11250000	11299999	1.04019	1.20012024792703
1	11300000	11349999	1.26111	1.31502063382594
1	11350000	11399999	1.29453	1.26097067065868
1	11400000	11449999	1.13045	1.07828456122995
1	11450000	11499999	0.989985	0.982124425457875
1	11500000	11549999	0.892056	0.981848962610229
1	11550000	11599999	0.851905	0.801638861205273
1	11600000	11649999	1.02716	1.01661463853047
1	11650000	11699999	0.95463	1.03134859011628
1	11700000	11749999	1.16949	1.27105638406593
1	11750000	11799999	1.3756	1.34183097291667
1	11800000	11849999	1.21897	1.19396699683908
1	11850000	11899999	1.34127	1.36455945308989
1	11900000	11949999	1.14781	1.0577177201275
1	11950000	11999999	1.57245	1.5023483727422
1	1.2e+07	12049999	1.35728	1.45345279608939
1	12050000	12099999	1.35293	1.32103582830821
1	12100000	12149999	1.14878	1.12144004807692
1	12150000	12199999	1.22557	1.13492709829317
1	12200000	12249999	1.15627	1.1200852057377
1	12250000	12299999	1.28506	1.34618310055866
1	12300000	12349999	1.10494	1.21365576204239
1	12350000	12399999	1.12118	1.22092752881206
1	12400000	12449999	1.17922	1.24159937697974
1	12450000	12499999	1.17959	1.24490361277445
1	12500000	12549999	1.31261	1.21128439631783
1	12550000	12599999	1.12412	1.05601873894737
1	12600000	12649999	1.22653	1.12313502677305
1	12650000	12699999	1.29766	1.42156167921147
1	12700000	12749999	0.96443	0.965254883985102
1	12750000	12799999	0.89229	0.912558475299145
1	12800000	12849999	0.857669	0.851390076102293
1	12850000	12899999	0.787459	0.881461008290598
1	12900000	12949999	0.778974	0.81795241142132
1	12950000	12999999	0.280556	0.266274022331649
1	1.3e+07	13049999	0.0883818	0.227277019760235
1	13050000	13099999	0.0214504	0.0143291256944434
1	13100000	13149999	0.145283	0.124573050420289
1	13150000	13199999	0.429418	0.545007374978558
1	13200000	13249999	0.164273	0.202403524681738
1	13250000	13299999	0	0.0325132994553534
1	13300000	13349999	0.0267505	0.0604803550789926
1	13350000	13399999	0.0811415	0.16247546445915
1	13400000	13449999	0.0088302	0.153924419040201
1	13450000	13499999	0.0235405	0.132343878659218
1	13500000	13549999	0.0219004	0.138557266143258
1	13550000	13599999	0.00572011	0.0266337389688701
1	13600000	13649999	0.00868018	0.0637272531481377
1	13650000	13699999	0.0179404	0.184650998797188
1	13700000	13749999	0.0938321	0.156894250546491
1	13750000	13799999	0.420706	0.583192892554992
1	13800000	13849999	0.835085	0.835220124014337
1	13850000	13899999	1.0146	1.02159516417112
1	13900000	13949999	1.41185	1.44833228021978
1	13950000	13999999	1.23496	1.18265969121061
1	1.4e+07	14049999	1.23907	1.37185100749064
1	14050000	14099999	1.22713	1.36374726592179
1	14100000	14149999	1.26189	1.30795741788618
1	14150000	14199999	0.986061	0.933049062299465
1	14200000	14249999	0.857785	0.852870242977528
1	14250000	14299999	0.965611	1.02773457907801
1	14300000	14349999	0.94308	0.889133993333333
1	14350000	14399999	1.02296	1.00749854303351
1	14400000	14449999	1.01438	0.99725038968254
1	14450000	14499999	1.17994	1.22117377438596
1	14500000	14549999	1.0799	1.03805594546296
1	14550000	14599999	0.98356	1.00698377180851
1	14600000	14649999	1.09343	1.06083561258503
1	14650000	14699999	1.13771	0.976067191565041
1	14700000	14749999	0.91695	1.04160952901554
1	14750000	14799999	1.08074	1.16544118371647
1	14800000	14849999	1.22379	1.3982915193437
1	14850000	14899999	1.00775	1.1231751382643
1	14900000	14949999	0.988069	1.04200340246548
1	14950000	14999999	1.02655	1.04302916888889
1	1.5e+07	15049999	1.03858	0.895827195170455
1	15050000	15099999	1.2584	1.47418100868056
1	15100000	15149999	1.21244	1.06624263453815
1	15150000	15199999	1.01619	1.01011510429553
1	15200000	15249999	1.33491	1.31810820306513
1	15250000	15299999	1.20401	1.31581466145724
1	15300000	15349999	1.22975	1.19466402996032
1	15350000	15399999	1.16734	1.15017522508961
1	15400000	15449999	1.13465	1.07650322058333
1	15450000	15499999	1.39102	1.52332237732657
1	15500000	15549999	1.3774	1.38668535877193
1	15550000	15599999	1.23219	1.19915253664825
1	15600000	15649999	1.34193	1.33764956290019
1	15650000	15699999	1.3253	1.38080273932981
1	15700000	15749999	1.35184	1.36013221487179
1	15750000	15799999	1.40161	1.18146934008333
1	15800000	15849999	1.20789	1.10150795122164
1	15850000	15899999	1.36471	1.37173330366492
1	15900000	15949999	1.5408	1.45208791804029
1	15950000	15999999	1.19478	1.1930511
1	1.6e+07	16049999	1.5028	1.52300557809524
1	16050000	16099999	1.42455	1.40316419112319
1	16100000	16149999	1.94781	1.61709582258065
1	16150000	16199999	1.66557	1.6118474822335
1	16200000	16249999	1.57123	1.4299068287037
1	16250000	16299999	1.42784	1.57665422985348
1	16300000	16349999	1.31413	1.30967802327416
1	16350000	16399999	1.0679	1.12349246955307
1	16400000	16449999	1.47859	1.35131670180723
1	16450000	16499999	1.69037	1.6375653220339
1	16500000	16549999	1.68494	1.52918370289855
1	16550000	16599999	1.37559	1.31068601759259
1	16600000	16649999	1.55167	1.41721665794574
1	16650000	16699999	1.59998	1.54305706216216
1	16700000	16749999	1.43843	1.28021122338569
1	16750000	16799999	1.2468	1.28847954886562
1	16800000	16849999	1.79576	1.95475729905303
1	16850000	16899999	2.01221	1.21058122050758
1	16900000	16949999	3.48642	1.75938699304124
1	16950000	16999999	2.43574	1.83831404593633
1	1.7e+07	17049999	2.02295	1.45000870711806
1	17050000	17099999	1.33824	1.73036301658076
1	17100000	17149999	0.636273	0.940318447487437
1	17150000	17199999	0.577396	1.05893286409524
1	17200000	17249999	2.34382	1.95742796774194
1	17250000	17299999	1.93691	1.41943245614035
1	17300000	17349999	1.45564	1.32807103101161
1	17350000	17399999	1.35641	1.24923883529412
1	17400000	17449999	1.08438	1.13488818057041
1	17450000	17499999	1.28072	1.14415210216573
1	17500000	17549999	1.45361	1.38221172433538
1	17550000	17599999	1.68547	1.471965791019
1	17600000	17649999	1.508	1.30007815216572
1	17650000	17699999	1.42701	1.32112708467023
1	17700000	17749999	1.26981	1.16439212003968
1	17750000	17799999	1.57153	1.6263206393597
1	17800000	17849999	1.6277	1.35963692525773
1	17850000	17899999	1.33519	1.2303352594086
1	17900000	17949999	1.17012	1.23211164098532
1	17950000	17999999	1.1197	1.12836297758333
1	1.8e+07	18049999	0.919901	1.01807921992754
1	18050000	18099999	0.796274	0.826213276465201
1	18100000	18149999	0.89526	0.837090348691099
1	18150000	18199999	0.974541	1.05562562548544
1	18200000	18249999	1.01434	1.08208147513812
1	18250000	18299999	0.861996	0.887003312771739
1	18300000	18349999	0.765424	0.85884536925
1	18350000	18399999	0.761235	0.839936141237113
1	18400000	18449999	0.765585	0.91136986027027
1	18450000	18499999	0.806585	0.893895705357143
1	18500000	18549999	0.774345	0.895196794273504
1	18550000	18599999	0.738834	0.826034701410935
1	18600000	18649999	0.775324	0.821840332627866
1	18650000	18699999	0.722999	0.790769217577413
1	18700000	18749999	0.745984	0.815406525602914
1	18750000	18799999	0.775504	0.819194830952381
1	18800000	18849999	0.817134	0.812763595426829
1	18850000	18899999	0.836789	0.953863107592593
1	18900000	18949999	1.10721	1.09483224564489
1	18950000	18999999	1.01055	1.22626155402622
1	1.9e+07	19049999	0.925651	1.05032311254045
1	19050000	19099999	0.90366	0.920769900964912
1	19100000	19149999	0.984133	1.03550776240079
1	19150000	19199999	1.07521	0.974816783515483
1	19200000	19249999	1.44282	1.50130368527919
1	19250000	19299999	1.67264	1.65781831431159
1	19300000	19349999	1.42041	1.26205977805695
1	19350000	19399999	1.45349	1.31576946052632
1	19400000	19449999	1.26621	1.47633032509158
1	19450000	19499999	1.11101	1.15845609513109
1	19500000	19549999	1.20566	1.31518489094203
1	19550000	19599999	1.25203	1.29389951269036
1	19600000	19649999	1.16149	1.13003680640301
1	19650000	19699999	1.38199	1.35242482417582
1	19700000	19749999	1.14474	1.25475102424242
1	19750000	19799999	1.41351	1.37769326395939
1	19800000	19849999	1.23482	1.25886014663212
1	19850000	19899999	1.19654	0.945754618041237
1	19900000	19949999	1.39848	1.3299454840824
1	19950000	19999999	1.41313	1.43164237802607
1	2e+07	20049999	1.12789	1.07887192318841
1	20050000	20099999	1.2091	1.12667576511628
1	20100000	20149999	1.14388	1.15840552819149
1	20150000	20199999	1.21606	1.11270735882353
1	20200000	20249999	1.38412	1.36611122743056
1	20250000	20299999	1.09852	1.07211909912791
1	20300000	20349999	0.97831	0.939828076539855
1	20350000	20399999	1.00622	1.01301572961905
1	20400000	20449999	1.08936	1.15539083858785
1	20450000	20499999	1.19136	1.18048986877289
1	20500000	20549999	1.08777	1.22818978119658
1	20550000	20599999	0.974451	1.07192817109005
1	20600000	20649999	0.959001	1.04045243678756
1	20650000	20699999	1.06395	1.24121466741573
1	20700000	20749999	1.10659	1.19111678935428
1	20750000	20799999	1.15383	1.20866059570175
1	20800000	20849999	1.49255	1.65674332513661
1	20850000	20899999	1.1209	1.05673454542857
1	20900000	20949999	1.44773	1.43876122718808
1	20950000	20999999	1.2456	1.31107703006873
1	2.1e+07	21049999	1.27704	1.22488520309654
1	21050000	21099999	1.48631	1.50065329749104
1	21100000	21149999	1.25994	1.38140647605364
1	21150000	21199999	1.19379	1.23246789661319
1	21200000	21249999	1.36335	1.28094068498168
1	21250000	21299999	1.22529	1.21473749162011
1	21300000	21349999	1.36351	1.38190298681733
1	21350000	21399999	1.21049	1.28202220918367
1	21400000	21449999	1.42	1.2988183320442
1	21450000	21499999	1.46584	1.35804185549645
1	21500000	21549999	1.51443	1.41420208333333
1	21550000	21599999	1.37361	1.34247199537037
1	21600000	21649999	1.32313	1.27166442926829
1	21650000	21699999	1.47617	1.37703488378378
1	21700000	21749999	1.14507	1.10305911708333
1	21750000	21799999	1.10677	1.17634759697755
1	21800000	21849999	0.97014	1.11500075337423
1	21850000	21899999	1.20068	1.13061888149225
1	21900000	21949999	1.15864	1.19406946891386
1	21950000	21999999	1.33074	1.28507243159923
1	2.2e+07	22049999	1.16748	1.18157591626409
1	22050000	22099999	1.32373	1.31543832741617
1	22100000	22149999	1.65883	1.43988076998051
1	22150000	22199999	1.3013	1.10209104123314
1	22200000	22249999	1.20847	1.209687875
1	22250000	22299999	1.64385	1.49982421340388
1	22300000	22349999	1.28168	1.36041729576988
1	22350000	22399999	1.84495	1.53247776963907
1	22400000	22449999	1.33886	1.28403459185606
1	22450000	22499999	1.26816	1.25604207051282
1	22500000	22549999	1.07565	1.04320720571992
1	22550000	22599999	1.17624	1.10759977277487
1	22600000	22649999	1.11889	1.05707285083333
1	22650000	22699999	1.01673	1.01431043983957
1	22700000	22749999	1.15767	1.18016793706897
1	22750000	22799999	1.26845	1.1589532585249
1	22800000	22849999	1.02995	1.11967490577889
1	22850000	22899999	0.956041	1.10207886377193
1	22900000	22949999	0.960591	0.92613312443281
1	22950000	22999999	1.03413	0.995580636416185
1	2.3e+07	23049999	1.08676	1.08550741448517
1	23050000	23099999	1.15733	1.23401375443262
1	23100000	23149999	1.15243	1.19397465492228
1	23150000	23199999	1.32319	1.31303266344605
1	23200000	23249999	1.07865	1.06824455076628
1	23250000	23299999	1.08612	1.04019833959596
1	23300000	23349999	1.46796	1.41123829945055
1	23350000	23399999	1.27091	1.27050750274725
1	23400000	23449999	1.42544	1.46419753150912
1	23450000	23499999	1.69358	1.49166664945652
1	23500000	23549999	1.71614	1.48422099222798
1	23550000	23599999	1.34362	1.22424541550802
1	23600000	23649999	1.27839	1.3010962550505
1	23650000	23699999	1.44932	1.58001888034188
1	23700000	23749999	1.60667	1.42232302298851
1	23750000	23799999	1.39552	1.23846055758377
1	23800000	23849999	1.35087	1.37594461279279
1	23850000	23899999	1.69467	1.43368083841463
1	23900000	23949999	1.61338	1.41525136403509
1	23950000	23999999	1.34934	1.27793500509259
1	2.4e+07	24049999	1.3852	1.39113952081031
1	24050000	24099999	1.20997	1.34481148775895
1	24100000	24149999	1.43866	1.49213319791667
1	24150000	24199999	1.22041	1.2204278819209
1	24200000	24249999	1.25864	1.1198349629529
1	24250000	24299999	1.46796	1.43773380707071
1	24300000	24349999	1.408	1.37098902523541
1	24350000	24399999	1.24553	1.17615494767932
1	24400000	24449999	1.31626	1.36547641245318
1	24450000	24499999	1.30999	1.29877159895833
1	24500000	24549999	1.49695	1.40665496666667
1	24550000	24599999	1.28194	1.21897143308703
1	24600000	24649999	2.00328	1.72302819007491
1	24650000	24699999	1.3872	1.32010593791209
1	24700000	24749999	1.88698	1.63562903088512
1	24750000	24799999	1.11864	1.16164929447853
1	24800000	24849999	1.20648	1.26196923728814
1	24850000	24899999	1.33994	1.24753851519097
1	24900000	24949999	1.29226	1.23276361458333
1	24950000	24999999	1.33937	1.43487785462963
1	2.5e+07	25049999	1.69825	1.43526591704718
1	25050000	25099999	1.56754	1.40067533595506
1	25100000	25149999	1.35025	1.26633995087719
1	25150000	25199999	1.14878	1.23445857774674
1	25200000	25249999	1.07411	1.09221345076628
1	25250000	25299999	1.14172	1.33814333820922
1	25300000	25349999	1.03454	1.1000400446558
1	25350000	25399999	1.03651	1.15276070392157
1	25400000	25449999	1.00849	1.12684235797872
1	25450000	25499999	1.09815	1.05158099166667
1	25500000	25549999	1.18635	1.19419895605214
1	25550000	25599999	1.37383	1.56985819326241
1	25600000	25649999	0.51798	0.743613292936046
1	25650000	25699999	1.07294	1.35525749335145
1	25700000	25749999	0.891626	1.11418474407217
1	25750000	25799999	1.22918	1.32553682291667
1	25800000	25849999	1.24664	1.27693722961957
1	25850000	25899999	1.48975	1.39480901243781
1	25900000	25949999	1.11544	1.10069840601093
1	25950000	25999999	1.08926	1.00266348234234
1	2.6e+07	26049999	1.29707	1.27250936492674
1	26050000	26099999	1.25102	1.15629541478343
1	26100000	26149999	1.18783	1.33864170807453
1	26150000	26199999	1.3374	1.29988810638298
1	26200000	26249999	1.54999	1.44802509171598
1	26250000	26299999	1.20028	1.10439470194175
1	26300000	26349999	1.18334	1.26982258483034
1	26350000	26399999	1.20942	1.16961091730419
1	26400000	26449999	1.44037	1.37816231135531
1	26450000	26499999	1.26223	1.30909009434866
1	26500000	26549999	1.32713	1.25962837125
1	26550000	26599999	1.36155	1.26852750416667
1	26600000	26649999	1.68663	1.62604219022688
1	26650000	26699999	1.7319	1.49004905823293
1	26700000	26749999	1.44789	1.27711691397849
1	26750000	26799999	1.39195	1.3277490655914
1	26800000	26849999	1.31795	1.35520784569892
1	26850000	26899999	1.5698	1.4832911129326
1	26900000	26949999	1.32315	1.43297517027027
1	26950000	26999999	1.30981	1.16112809394737
1	2.7e+07	27049999	1.45399	1.57938163134058
1	27050000	27099999	1.44641	1.39606993817505
1	27100000	27149999	1.28376	1.46770575238095
1	27150000	27199999	1.94584	1.85547838825758
1	27200000	27249999	1.566	1.52297127380952
1	27250000	27299999	1.3232	1.33315275387597
1	27300000	27349999	1.83355	1.68782650648148
1	27350000	27399999	1.40166	1.41400642342342
1	27400000	27449999	1.60252	1.40132023492908
1	27450000	27499999	1.51137	1.50997528648649
1	27500000	27549999	1.26088	1.15465256136752
1	27550000	27599999	1.36523	1.28701381880342
1	27600000	27649999	1.37362	1.47311885449735
1	27650000	27699999	1.6957	1.46778557880435
1	27700000	27749999	1.41321	1.37646899344569
1	27750000	27799999	1.50748	1.35952669832402
1	27800000	27849999	1.67659	1.59377081581197
1	27850000	27899999	1.49261	1.58381406447514
1	27900000	27949999	1.2866	1.33712281906077
1	27950000	27999999	1.49238	1.48112172439024
1	2.8e+07	28049999	1.28627	1.09741954989384
1	28050000	28099999	1.37513	1.35345406392915
1	28100000	28149999	1.26911	1.31317007387387
1	28150000	28199999	1.31691	1.38421132307692
1	28200000	28249999	1.36623	1.19997465338983
1	28250000	28299999	1.30142	1.22886987890071
1	28300000	28349999	1.26457	1.23554294162437
1	28350000	28399999	1.36185	1.33002955555556
1	28400000	28449999	1.41396	1.38106967357274
1	28450000	28499999	1.5229	1.25285431180952
1	28500000	28549999	1.32242	1.3166882428088
1	28550000	28599999	1.79348	1.63782130656304
1	28600000	28649999	1.43819	1.20938242911985
1	28650000	28699999	1.85768	1.49550569345238
1	28700000	28749999	1.53637	1.41348784031414
1	28750000	28799999	1.61526	1.4172635839779
1	28800000	28849999	1.82607	1.62788916230367
1	28850000	28899999	1.51998	1.3234035990991
1	28900000	28949999	1.51206	1.48278671597633
1	28950000	28999999	1.61268	1.55591634920635
1	2.9e+07	29049999	1.33167	1.25758649250936
1	29050000	29099999	1.54338	1.371036075
1	29100000	29149999	1.20125	1.23590454017094
1	29150000	29199999	1.24081	1.1596235086785
1	29200000	29249999	1.49557	1.45600294741533
1	29250000	29299999	1.36823	1.27764250766667
1	29300000	29349999	1.2351	1.2174677417603
1	29350000	29399999	1.29094	1.20845447340426
1	29400000	29449999	1.26649	1.26074247603486
1	29450000	29499999	1.28569	1.24772274820789
1	29500000	29549999	1.41612	1.4221784978836
1	29550000	29599999	1.35498	1.28735781767956
1	29600000	29649999	1.12885	1.16248948450106
1	29650000	29699999	1.06197	1.08898376032609
1	29700000	29749999	1.02705	1.0490610888587
1	29750000	29799999	0.89927	0.961099472885572
1	29800000	29849999	0.996531	0.951235833246073
1	29850000	29899999	0.565422	0.624016621868979
1	29900000	29949999	0	0.00974613678295144
1	29950000	29999999	0	0.0326772987483925
1	3e+07	30049999	0.628233	0.923073083904762
1	30050000	30099999	1.21734	1.20447064265677
1	30100000	30149999	1.10426	1.14095414604377
1	30150000	30199999	1.25571	1.15200580594595
1	30200000	30249999	0.912041	0.955320981518152
