chr	start	end	breaks	predicted
1	11200000	11249999	0.000660013	0.000597285011299435
1	11250000	11299999	0.00052001	0.000632594059185606
1	11300000	11349999	0.00136003	0.000871644501966292
1	11350000	11399999	0.000740015	0.000809023434925094
1	11400000	11449999	0.000960019	0.000788253749047619
1	11450000	11499999	0.000640013	0.000856634978018018
1	11500000	11549999	0.00130003	0.000902292703672316
1	11550000	11599999	0.000820016	0.000867335230952381
1	11600000	11649999	0.00050001	0.000910145080734767
1	11650000	11699999	0.00106002	0.000840860143186004
1	11700000	11749999	0.00144003	0.00101689479731707
1	11750000	11799999	0.000860017	0.00114259465147569
1	11800000	11849999	0.000940019	0.00101558045126126
1	11850000	11899999	0.00134003	0.0011982091382716
1	11900000	11949999	0.00108002	0.00110890027627866
1	11950000	11999999	0.00102002	0.0011428960817094
1	1.2e+07	12049999	0.000680014	0.001026058318
1	12050000	12099999	0.000940019	0.00103011205842912
1	12100000	12149999	0.00098002	0.00107930253422939
1	12150000	12199999	0.000820016	0.000986412078639846
1	12200000	12249999	0.000720014	0.00109119254179487
1	12250000	12299999	0.000820016	0.0010418397857868
1	12300000	12349999	0.000680014	0.0008013366885759
1	12350000	12399999	0.000740015	0.000795973953193613
1	12400000	12449999	0.000600012	0.000749063260166666
1	12450000	12499999	0.00100002	0.000971522668071161
1	12500000	12549999	0.00122002	0.00111017077710356
1	12550000	12599999	0.000920018	0.0010775737404386
1	12600000	12649999	0.000960019	0.00101609356836327
1	12650000	12699999	0.00118002	0.00127192959071856
1	12700000	12749999	0.000760015	0.000989045103867403
1	12750000	12799999	0.000900018	0.000713677015095785
1	12800000	12849999	0.00104002	0.000818722727844311
1	12850000	12899999	0.00052001	0.00048228408047138
1	12900000	12949999	0.000180004	0.000214230153518519
1	12950000	12999999	4.00008e-05	5.5588822105263e-05
1	1.3e+07	13049999	4.00008e-05	1.64539755818539e-05
1	13050000	13099999	4.00008e-05	2.09357877550825e-06
1	13100000	13149999	0	4.72901090361382e-06
1	13150000	13199999	0.000120002	0.00013542391010989
1	13200000	13249999	2.00004e-05	6.59683626007323e-05
1	13250000	13299999	0	1.35452289459098e-07
1	13300000	13349999	0	9.41511994791535e-06
1	13350000	13399999	0	6.33670368108105e-05
1	13400000	13449999	0	1.07748348863631e-05
1	13450000	13499999	0	3.20769922346362e-05
1	13500000	13549999	0	4.68342855615939e-05
1	13550000	13599999	0	1.05186922543193e-05
1	13600000	13649999	0	1.92311538461416e-06
1	13650000	13699999	0	2.59047504972372e-05
1	13700000	13749999	0	5.24559325046038e-05
1	13750000	13799999	0.000360007	0.000353461640516934
1	13800000	13849999	0.000800016	0.000667436015463917
1	13850000	13899999	0.00050001	0.000558484665814394
1	13900000	13949999	0.000740015	0.000730172089039855
1	13950000	13999999	0.00050001	0.000581927295180723
1	1.4e+07	14049999	0.000800016	0.000705439556117021
1	14050000	14099999	0.000940019	0.00085963558
1	14100000	14149999	0.00110002	0.000796757652289377
1	14150000	14199999	0.000720014	0.000661207811928934
1	14200000	14249999	0.000820016	0.00078436651754386
1	14250000	14299999	0.000680014	0.00074268492368421
1	14300000	14349999	0.000700014	0.000610602219786096
1	14350000	14399999	0.000820016	0.000725012601556777
1	14400000	14449999	0.000700014	0.000724357607843137
1	14450000	14499999	0.000880018	0.000717242599916667
1	14500000	14549999	0.000780016	0.000668463148207885
1	14550000	14599999	0.000720014	0.000741180606532664
1	14600000	14649999	0.000780016	0.000723558559099099
1	14650000	14699999	0.000740015	0.000775824410540541
1	14700000	14749999	0.000700014	0.000772972940055249
1	14750000	14799999	0.00098002	0.000932913308731884
1	14800000	14849999	0.00104002	0.000848701618032787
1	14850000	14899999	0.000720014	0.000841036776465201
1	14900000	14949999	0.000840017	0.000865193795583333
1	14950000	14999999	0.00106002	0.000905159298791019
1	1.5e+07	15049999	0.000880018	0.000897459055855856
1	15050000	15099999	0.000900018	0.00101483038756757
1	15100000	15149999	0.00116002	0.00123627663822975
1	15150000	15199999	0.00104002	0.000926294356080402
1	15200000	15249999	0.000800016	0.000901518421129326
1	15250000	15299999	0.000880018	0.000906180976881721
1	15300000	15349999	0.00128003	0.000788886476633987
1	15350000	15399999	0.000880018	0.000923117137454212
1	15400000	15449999	0.000720014	0.000908244647382199
1	15450000	15499999	0.00106002	0.000793859231031308
1	15500000	15549999	0.000940019	0.000892827458659218
1	15550000	15599999	0.000800016	0.000838187810200364
1	15600000	15649999	0.000460009	0.000881675304513889
1	15650000	15699999	0.000860017	0.00104844828878601
1	15700000	15749999	0.00124002	0.0010056700657754
1	15750000	15799999	0.000720014	0.000931335838741135
1	15800000	15849999	0.000880018	0.000760473786262626
1	15850000	15899999	0.00098002	0.000915901194722222
1	15900000	15949999	0.000800016	0.00088016283213628
1	15950000	15999999	0.000760015	0.000781268365560821
1	1.6e+07	16049999	0.000460009	0.000950625882755298
1	16050000	16099999	0.00100002	0.000868307931914893
1	16100000	16149999	0.000880018	0.000816906198468468
1	16150000	16199999	0.000780016	0.000891748144089147
1	16200000	16249999	0.000960019	0.000735658671701389
1	16250000	16299999	0.00144003	0.00103563736934524
1	16300000	16349999	0.00112002	0.00114339096210526
1	16350000	16399999	0.000620012	0.00106455488941068
1	16400000	16449999	0.000860017	0.00104938567824859
1	16450000	16499999	0.00140003	0.00112189418873626
1	16500000	16549999	0.00134003	0.00102324505026596
1	16550000	16599999	0.00104002	0.00105562260884544
1	16600000	16649999	0.000800016	0.00056080044018018
1	16650000	16699999	0.000880018	0.000807679161340206
1	16700000	16749999	0.000660013	0.000836444382777778
1	16750000	16799999	0.000880018	0.000898061114144144
1	16800000	16849999	0.000460009	0.00103132658763819
1	16850000	16899999	0.000420008	0.000593270426245211
1	16900000	16949999	0.00202004	0.00141980989179798
1	16950000	16999999	0.000880018	0.00203201080961404
1	1.7e+07	17049999	0.00114002	0.00118670266588542
1	17050000	17099999	0.000380008	0.00104217640048913
1	17100000	17149999	4.00008e-05	0.000164145337105263
1	17150000	17199999	4.00008e-05	8.30393224858761e-05
1	17200000	17249999	0.000740015	0.000866212270591398
1	17250000	17299999	0.000680014	0.000795694422444445
1	17300000	17349999	0.000900018	0.000810299278163992
1	17350000	17399999	0.000880018	0.000898440946254682
1	17400000	17449999	0.000860017	0.000922343617455621
1	17450000	17499999	0.000860017	0.000879447617636684
1	17500000	17549999	0.000920018	0.000919407103333333
1	17550000	17599999	0.000800016	0.000899179315451389
1	17600000	17649999	0.00050001	0.000870743502807971
1	17650000	17699999	0.000920018	0.000892766290983606
1	17700000	17749999	0.00100002	0.00092679248287037
1	17750000	17799999	0.000720014	0.00073291633265896
1	17800000	17849999	0.000700014	0.000602321669881557
1	17850000	17899999	0.000700014	0.000749423127094474
1	17900000	17949999	0.000820016	0.000831446897069597
1	17950000	17999999	0.000860017	0.000863078275207297
1	1.8e+07	18049999	0.000900018	0.000831385194227188
1	18050000	18099999	0.000740015	0.000838909757605178
1	18100000	18149999	0.000860017	0.000767360431262327
1	18150000	18199999	0.000940019	0.000746935504761905
1	18200000	18249999	0.000900018	0.000737845274293785
1	18250000	18299999	0.000820016	0.000677209324670433
1	18300000	18349999	0.000740015	0.000765166033426443
1	18350000	18399999	0.00106002	0.000876279590691489
1	18400000	18449999	0.00106002	0.000827840946365248
1	18450000	18499999	0.000680014	0.000757667539627659
1	18500000	18549999	0.000880018	0.000719847703812057
1	18550000	18599999	0.00102002	0.000875524633146068
1	18600000	18649999	0.00116002	0.000857615953993055
1	18650000	18699999	0.000900018	0.000851460247208122
1	18700000	18749999	0.000920018	0.000900543990511551
1	18750000	18799999	0.000860017	0.000794637450833333
1	18800000	18849999	0.000840017	0.000717371433424908
1	18850000	18899999	0.00106002	0.000895266948324022
1	18900000	18949999	0.000660013	0.000699740301320755
1	18950000	18999999	0.000860017	0.000899823104142582
1	1.9e+07	19049999	0.000880018	0.000883795299494949
1	19050000	19099999	0.00106002	0.000930625658714044
1	19100000	19149999	0.000800016	0.000986648312121212
1	19150000	19199999	0.000920018	0.000889118618558052
1	19200000	19249999	0.00128003	0.00117038541265938
1	19250000	19299999	0.00134003	0.000925902528921568
1	19300000	19349999	0.000600012	0.000844497435175439
1	19350000	19399999	0.00106002	0.000922737936631016
1	19400000	19449999	0.000880018	0.00111952384529412
1	19450000	19499999	0.00112002	0.000960695842417962
1	19500000	19549999	0.00102002	0.000912915544128788
1	19550000	19599999	0.00114002	0.000999659438505747
1	19600000	19649999	0.00108002	0.000851962955645161
1	19650000	19699999	0.00118002	0.000928920145103093
1	19700000	19749999	0.000920018	0.00095014619798995
1	19750000	19799999	0.000840017	0.000923853589962121
1	19800000	19849999	0.00098002	0.000918534454076087
1	19850000	19899999	0.000620012	0.000620018326526946
1	19900000	19949999	0.00116002	0.000843076448445693
1	19950000	19999999	0.000820016	0.000865742845399306
1	2e+07	20049999	0.000940019	0.000772574166094771
1	20050000	20099999	0.000860017	0.000892828778452381
1	20100000	20149999	0.000920018	0.000841029142513369
1	20150000	20199999	0.000600012	0.000685313766108203
1	20200000	20249999	0.000900018	0.000913127104716981
1	20250000	20299999	0.000760015	0.000845096175581395
1	20300000	20349999	0.000440009	0.000559713138235294
1	20350000	20399999	0.000740015	0.000668035336263736
1	20400000	20449999	0.000760015	0.00089238997329932
1	20450000	20499999	0.000680014	0.000847694338186813
1	20500000	20549999	0.00132003	0.00109986679288288
1	20550000	20599999	0.000900018	0.000848695816578483
1	20600000	20649999	0.00098002	0.00101079194812925
1	20650000	20699999	0.000760015	0.000896152663684211
1	20700000	20749999	0.00106002	0.000857683616492147
1	20750000	20799999	0.000600012	0.000864814168115942
1	20800000	20849999	0.000800016	0.000979199926052631
1	20850000	20899999	0.00104002	0.00077060867364747
1	20900000	20949999	0.000920018	0.000866957429122807
1	20950000	20999999	0.00120002	0.00107106476280603
1	2.1e+07	21049999	0.00100002	0.000876728622811918
1	21050000	21099999	0.000840017	0.000763569477715356
1	21100000	21149999	0.000920018	0.000714012437292817
1	21150000	21199999	0.000640013	0.000585565580555556
1	21200000	21249999	0.000640013	0.000570308980225989
1	21250000	21299999	0.000640013	0.000576375183333333
1	21300000	21349999	0.000700014	0.000705877392228464
1	21350000	21399999	0.00050001	0.0006376851401341
1	21400000	21449999	0.000440009	0.000491292064991182
1	21450000	21499999	0.000720014	0.000582138886738351
1	21500000	21549999	0.000940019	0.000815531114981273
1	21550000	21599999	0.00104002	0.000924366909227872
1	21600000	21649999	0.000880018	0.000924944878089888
1	21650000	21699999	0.00130003	0.000971720939313725
1	21700000	21749999	0.000660013	0.000698704935863874
1	21750000	21799999	0.000640013	0.000854564991494845
1	21800000	21849999	0.000940019	0.000804966203222836
1	21850000	21899999	0.000820016	0.00092722812627866
1	21900000	21949999	0.00142003	0.00109867457038917
1	21950000	21999999	0.00128003	0.00116843287735294
1	2.2e+07	22049999	0.000920018	0.000912802006723485
1	22050000	22099999	0.000680014	0.000671131091686275
1	22100000	22149999	0.00112002	0.00108079580296108
1	22150000	22199999	0.00108002	0.000956576151164874
1	22200000	22249999	0.00120002	0.00115855239091711
1	22250000	22299999	0.00130003	0.00109152134972528
1	22300000	22349999	0.000300006	0.000674041833865248
1	22350000	22399999	0.000820016	0.00101260512366482
1	22400000	22449999	0.00104002	0.00093205645737705
1	22450000	22499999	0.00104002	0.00100372463263158
1	22500000	22549999	0.000900018	0.000934973207986111
1	22550000	22599999	0.00110002	0.00100461942522769
1	22600000	22649999	0.000820016	0.0010068952175
1	22650000	22699999	0.000700014	0.00102220800565657
1	22700000	22749999	0.000960019	0.000949635145974235
1	22750000	22799999	0.000800016	0.000803036126363636
1	22800000	22849999	0.000760015	0.000786140826703499
1	22850000	22899999	0.00100002	0.00100145120759931
1	22900000	22949999	0.000800016	0.000912456741347906
1	22950000	22999999	0.000800016	0.000933884017258382
1	2.3e+07	23049999	0.000660013	0.000914522834122288
1	23050000	23099999	0.00100002	0.000891909062306202
1	23100000	23149999	0.00112002	0.000966108610613599
1	23150000	23199999	0.000740015	0.000939580656331471
1	23200000	23249999	0.00102002	0.000931684842100695
1	23250000	23299999	0.00110002	0.00072479416539961
1	23300000	23349999	0.000820016	0.000824642654712042
1	23350000	23399999	0.000880018	0.000639669032465278
1	23400000	23449999	0.00110002	0.000836187091570881
1	23450000	23499999	0.000720014	0.000728432809
1	23500000	23549999	0.000740015	0.000846605792702703
1	23550000	23599999	0.000620012	0.00072993542165725
1	23600000	23649999	0.000720014	0.000663658350448029
1	23650000	23699999	0.00100002	0.00100893825065603
1	23700000	23749999	0.000920018	0.00103105613757576
1	23750000	23799999	0.000860017	0.00088310024712352
1	23800000	23849999	0.000840017	0.000897746623895582
1	23850000	23899999	0.00126003	0.00109082474606838
1	23900000	23949999	0.00106002	0.000981086728388279
1	23950000	23999999	0.000660013	0.000883469795287958
1	2.4e+07	24049999	0.00154003	0.00091780312972043
1	24050000	24099999	0.000880018	0.000883100334911242
1	24100000	24149999	0.00126003	0.0011581839037037
1	24150000	24199999	0.00102002	0.000877926220350877
1	24200000	24249999	0.00112002	0.000739921870360825
1	24250000	24299999	8.00016e-05	0.00100883649759259
1	24300000	24349999	0	0.000818036499263352
1	24350000	24399999	0.00048001	0.000744283077514793
1	24400000	24449999	0.000960019	0.000955022458901515
1	24450000	24499999	0.000740015	0.000773602145748299
1	24500000	24549999	0.000700014	0.000803433584003831
1	24550000	24599999	0.000620012	0.000757792838022599
1	24600000	24649999	0.000820016	0.00084132023851468
1	24650000	24699999	0.000860017	0.000889155638455285
1	24700000	24749999	0.00108002	0.000856772172644928
1	24750000	24799999	0.000960019	0.000786386784144144
1	24800000	24849999	0.000900018	0.000789776790056818
1	24850000	24899999	0.000900018	0.000722681013955095
1	24900000	24949999	0.000720014	0.000782213996130952
1	24950000	24999999	0.000780016	0.000911211994050387
1	2.5e+07	25049999	0.00106002	0.000723265779872495
1	25050000	25099999	0.00098002	0.000776142274691358
1	25100000	25149999	0.000380008	0.000566003873743017
1	25150000	25199999	0.000740015	0.000768153900592216
1	25200000	25249999	0.00112002	0.000927622019142857
1	25250000	25299999	0.00114002	0.001003776232
1	25300000	25349999	0.000700014	0.000905998977589454
1	25350000	25399999	0.00120002	0.000914951047208931
1	25400000	25449999	0.00106002	0.000925600181531531
1	25450000	25499999	0.000660013	0.000836863572363946
1	25500000	25549999	0.000700014	0.00092385071142132
1	25550000	25599999	0.00110002	0.000958877229832402
1	25600000	25649999	6.00012e-05	0.000364328018028674
1	25650000	25699999	0.000460009	0.00081551779874552
1	25700000	25749999	0.000240005	0.000811977903238095
1	25750000	25799999	0.000860017	0.000934833585842294
1	25800000	25849999	0.000680014	0.000905982034564394
1	25850000	25899999	0.000960019	0.00109331596878613
1	25900000	25949999	0.00106002	0.00101018844017713
1	25950000	25999999	0.000800016	0.000830652824955437
1	2.6e+07	26049999	0.000800016	0.000948673920599251
1	26050000	26099999	0.00098002	0.00105530346934046
1	26100000	26149999	0.00118002	0.00114929681876091
1	26150000	26199999	0.000880018	0.00101862855271739
1	26200000	26249999	0.00130003	0.00102651089666667
1	26250000	26299999	0.000760015	0.000853411875543478
1	26300000	26349999	0.000940019	0.000980720964210526
1	26350000	26399999	0.00106002	0.00115696007342857
1	26400000	26449999	0.00102002	0.00102893107390572
1	26450000	26499999	0.00120002	0.00109630632382199
1	26500000	26549999	0.000600012	0.00093236363851468
1	26550000	26599999	0.00106002	0.000965262545509499
1	26600000	26649999	0.00144003	0.00117272117027915
1	26650000	26699999	0.00122002	0.00101225815423143
1	26700000	26749999	0.00136003	0.00101554190722222
1	26750000	26799999	0.00100002	0.000937507277521367
1	26800000	26849999	0.000620012	0.000896937750765306
1	26850000	26899999	0.000820016	0.000996970666007533
1	26900000	26949999	0.00120002	0.00100025926282051
1	26950000	26999999	0.000400008	0.000570958393087121
1	2.7e+07	27049999	0.00128003	0.00111435166081081
1	27050000	27099999	0.000820016	0.000987301570980392
1	27100000	27149999	0.00102002	0.00118750153513746
1	27150000	27199999	0.00108002	0.00087302907718254
1	27200000	27249999	0.00108002	0.00103989792645951
1	27250000	27299999	0.000740015	0.000829970218978805
1	27300000	27349999	0.00116002	0.000872173177329749
1	27350000	27399999	0.00112002	0.000892085455717054
1	27400000	27449999	0.000940019	0.0011280030901341
1	27450000	27499999	0.00106002	0.00100808227134503
1	27500000	27549999	0.000800016	0.000602388594684685
1	27550000	27599999	0.000940019	0.000662568246141215
1	27600000	27649999	0.000840017	0.000998886691666666
1	27650000	27699999	0.00108002	0.00107197757977431
1	27700000	27749999	0.00148003	0.00111904343236332
1	27750000	27799999	0.000740015	0.000855685474715909
1	27800000	27849999	0.00098002	0.000995736794444445
1	27850000	27899999	0.00146003	0.00145093204927185
