chr	start	end	breaks	predicted
1	10450000	10499999	0.00704015	0.00838900359027778
1	10500000	10549999	0.00584012	0.00623430492335116
1	10550000	10599999	0.00806017	0.00850019689451477
1	10600000	10649999	0.00758014	0.00584616204585538
1	10650000	10699999	0.00796016	0.00827542660658683
1	10700000	10749999	0.0118202	0.0129151587016575
1	10750000	10799999	0.0110802	0.012406519887574
1	10800000	10849999	0.0112402	0.0121606053717949
1	10850000	10899999	0.00698014	0.00757142216987179
1	10900000	10949999	0.00650013	0.00622831314642234
1	10950000	10999999	0.00604012	0.00667203168
1	1.1e+07	11049999	0.00618013	0.00528589801329787
1	11050000	11099999	0.00716014	0.00709262624637681
1	11100000	11149999	0.00794015	0.00912596703096539
1	11150000	11199999	0.00594012	0.00688674741899441
1	11200000	11249999	0.00656013	0.00561602364300411
1	11250000	11299999	0.00644013	0.00679475437192982
1	11300000	11349999	0.00684014	0.00719790963888889
1	11350000	11399999	0.0046001	0.00568001079980276
1	11400000	11449999	0.00570012	0.00585666136140351
1	11450000	11499999	0.00460009	0.00517063810989011
1	11500000	11549999	0.00694014	0.00669901503867403
1	11550000	11599999	0.00634013	0.00812781824450549
1	11600000	11649999	0.00570011	0.00593675322649573
1	11650000	11699999	0.00540011	0.00559404302962963
1	11700000	11749999	0.00684013	0.00767094763298969
1	11750000	11799999	0.00702014	0.00638983458188825
1	11800000	11849999	0.00626012	0.00677615513123188
1	11850000	11899999	0.00914019	0.00968355042349727
1	11900000	11949999	0.00680013	0.00618209000698925
1	11950000	11999999	0.00718014	0.0113070805085227
1	1.2e+07	12049999	0.00838017	0.00772325920471015
1	12050000	12099999	0.00898018	0.00902155420225695
1	12100000	12149999	0.00518011	0.0054052175862069
1	12150000	12199999	0.00588011	0.00545009578857143
1	12200000	12249999	0.00628013	0.00642639872809278
1	12250000	12299999	0.00638013	0.00688276182638889
1	12300000	12349999	0.00816017	0.00743647700273224
1	12350000	12399999	0.00684014	0.00629381086778399
1	12400000	12449999	0.00614012	0.00621020456390328
1	12450000	12499999	0.00674013	0.00641992701996008
1	12500000	12549999	0.00798015	0.0078910141320922
1	12550000	12599999	0.00634012	0.00631257661178637
1	12600000	12649999	0.00644013	0.00573236015350877
1	12650000	12699999	0.00580012	0.00605244016898396
1	12700000	12749999	0.0046801	0.00452669173047619
1	12750000	12799999	0.00488009	0.00465770511025641
1	12800000	12849999	0.0049401	0.00450082310978836
1	12850000	12899999	0.00232005	0.00184560048150289
1	12900000	12949999	0.00116002	0.00139773043607143
1	12950000	12999999	0.000160003	0.000225328810896054
1	1.3e+07	13049999	0.000100002	2.15391610090014e-05
1	13050000	13099999	6.00012e-05	4.69706363634935e-06
1	13100000	13149999	0.000120002	2.88073065780022e-05
1	13150000	13199999	0.000960018	0.000719902807207204
1	13200000	13249999	6.00012e-05	0.000132710123469381
1	13250000	13299999	0	3.6498500859225e-05
1	13300000	13349999	2.00004e-05	1.51660973820092e-06
1	13350000	13399999	2.00004e-05	9.7361480898726e-06
1	13400000	13449999	0	3.87735781093041e-06
1	13450000	13499999	0	8.09539999998762e-06
1	13500000	13549999	2.00004e-05	1.10418925724515e-05
1	13550000	13599999	0	9.76186978492773e-06
1	13600000	13649999	0	2.13776650697089e-06
1	13650000	13699999	0	7.8101734714911e-06
1	13700000	13749999	2.00004e-05	2.66370697551725e-05
1	13750000	13799999	0.00216004	0.00120322459102041
1	13800000	13849999	0.0049201	0.00524786154513889
1	13850000	13899999	0.0045801	0.00465208119345238
1	13900000	13949999	0.00494011	0.00518422195516074
1	13950000	13999999	0.00344006	0.0039244516010929
1	1.4e+07	14049999	0.00460009	0.0047102113979798
1	14050000	14099999	0.00720015	0.00691989932336956
1	14100000	14149999	0.0100402	0.0103153551352381
1	14150000	14199999	0.0048401	0.00569457148127341
1	14200000	14249999	0.00642013	0.00529706689349112
1	14250000	14299999	0.00572011	0.00565889166666667
1	14300000	14349999	0.0051601	0.00428326761319073
1	14350000	14399999	0.00572011	0.00509988682741617
1	14400000	14449999	0.00580011	0.00562572924259259
1	14450000	14499999	0.00564012	0.00523603598092369
1	14500000	14549999	0.0050801	0.00490391148210923
1	14550000	14599999	0.0052601	0.00492093745423143
1	14600000	14649999	0.00580011	0.00483218334183673
1	14650000	14699999	0.0052001	0.00497227313157895
1	14700000	14749999	0.0044601	0.00491872956574074
1	14750000	14799999	0.00504009	0.00537539307908163
1	14800000	14849999	0.00580012	0.00531473848738739
1	14850000	14899999	0.0049001	0.00515904333963964
1	14900000	14949999	0.00664013	0.00533160317897727
1	14950000	14999999	0.00592012	0.00560984197569444
1	1.5e+07	15049999	0.00656012	0.005752906621875
1	15050000	15099999	0.00628013	0.00555119067690059
1	15100000	15149999	0.00602013	0.00596547827413479
1	15150000	15199999	0.00746015	0.00581353810702703
1	15200000	15249999	0.00590012	0.00573107882956686
1	15250000	15299999	0.00646012	0.00903281766388889
1	15300000	15349999	0.00740014	0.00789169142504409
1	15350000	15399999	0.00674013	0.00871627562195122
1	15400000	15449999	0.00638013	0.00762132552911646
1	15450000	15499999	0.00706015	0.00722343720409982
1	15500000	15549999	0.00882017	0.00797595758703704
1	15550000	15599999	0.00524011	0.00485772435060449
1	15600000	15649999	0.00494011	0.00532135910036832
1	15650000	15699999	0.00576012	0.0059325626092233
1	15700000	15749999	0.00532011	0.0064685960047619
1	15750000	15799999	0.00582012	0.00677467966706271
1	15800000	15849999	0.00406008	0.00521902313844797
1	15850000	15899999	0.00594012	0.00719364054878049
1	15900000	15949999	0.00550011	0.00756242135644971
1	15950000	15999999	0.00972019	0.00691642439059305
1	1.6e+07	16049999	0.00608012	0.00655514430992063
1	16050000	16099999	0.00822016	0.00808780905230912
1	16100000	16149999	0.0051001	0.00562780253964349
1	16150000	16199999	0.00708015	0.00832872148452381
1	16200000	16249999	0.00638013	0.00759819766574586
1	16250000	16299999	0.0149603	0.0123923744331395
1	16300000	16349999	0.00660013	0.00558031486646586
1	16350000	16399999	0.00474009	0.00628017055232558
1	16400000	16449999	0.00584011	0.00706967900809062
1	16450000	16499999	0.00940019	0.0134827631848958
1	16500000	16549999	0.00958019	0.0103631516272401
1	16550000	16599999	0.00900019	0.00833013793232323
1	16600000	16649999	0.00898018	0.00693660652722772
1	16650000	16699999	0.0097002	0.00758263837466667
1	16700000	16749999	0.0108202	0.00874199465647249
1	16750000	16799999	0.00828016	0.00732027796407186
1	16800000	16849999	0.00428009	0.00695136949623352
1	16850000	16899999	0.00260005	0.00844643213385147
1	16900000	16949999	0.0272005	0.0199525284132653
1	16950000	16999999	0.00736015	0.0123285146713222
1	1.7e+07	17049999	0.00772015	0.00883099358333333
1	17050000	17099999	0.00226005	0.00315523720296684
1	17100000	17149999	0.000340007	0.000794047519333336
1	17150000	17199999	0.000160003	0.000444815997902618
1	17200000	17249999	0.00392008	0.00678955318611111
1	17250000	17299999	0.00756015	0.00722450444348958
1	17300000	17349999	0.00736015	0.00879994167977528
1	17350000	17399999	0.00698014	0.00697952849325626
1	17400000	17449999	0.00684013	0.00621731716206262
1	17450000	17499999	0.00552011	0.00560865994680851
1	17500000	17549999	0.00610012	0.0060937070744879
1	17550000	17599999	0.00746016	0.00631389935108481
1	17600000	17649999	0.00606013	0.00560928771598639
1	17650000	17699999	0.00612012	0.00565658421759259
1	17700000	17749999	0.0136203	0.0126213241185738
1	17750000	17799999	0.00878017	0.00942795694194757
1	17800000	17849999	0.0049401	0.00472974289981785
1	17850000	17899999	0.0107402	0.0118587056039519
1	17900000	17949999	0.0138603	0.0127949026102151
1	17950000	17999999	0.0122202	0.0137660252573965
1	1.8e+07	18049999	0.00844016	0.00921530553954802
1	18050000	18099999	0.0051001	0.00561870815893471
1	18100000	18149999	0.00670013	0.00564043092736185
1	18150000	18199999	0.00650013	0.00554591149206349
1	18200000	18249999	0.00610012	0.00560538074768518
1	18250000	18299999	0.00588012	0.00550808920656028
1	18300000	18349999	0.00632012	0.0056971306212963
1	18350000	18399999	0.00638013	0.00543146447180763
1	18400000	18449999	0.00604013	0.00602636994479167
1	18450000	18499999	0.00602012	0.00573413307303371
1	18500000	18549999	0.00668013	0.00604850174450549
1	18550000	18599999	0.00684013	0.00577160921428571
1	18600000	18649999	0.00660013	0.00613755495344507
1	18650000	18699999	0.00670013	0.00637878350182149
1	18700000	18749999	0.00572012	0.00610550360549645
1	18750000	18799999	0.0052001	0.00564168946556122
1	18800000	18849999	0.0047201	0.0058404906287478
1	18850000	18899999	0.00700014	0.00637402111524823
1	18900000	18949999	0.00478009	0.00564928281213873
1	18950000	18999999	0.00640012	0.00610523854098361
1	1.9e+07	19049999	0.0056401	0.00611151961263736
1	19050000	19099999	0.00582012	0.00595738848461538
1	19100000	19149999	0.00600012	0.0066505649840871
1	19150000	19199999	0.00700014	0.00655586651862745
1	19200000	19249999	0.00896018	0.0101011386483516
1	19250000	19299999	0.00756015	0.00730215508238636
1	19300000	19349999	0.00604012	0.00507062574365482
1	19350000	19399999	0.00572012	0.00627215553258845
1	19400000	19449999	0.00948019	0.0118339855252033
1	19450000	19499999	0.0105402	0.00888825784195402
1	19500000	19549999	0.00928019	0.00787940692678227
1	19550000	19599999	0.00884018	0.00879116143646409
1	19600000	19649999	0.00616013	0.00769250795238095
1	19650000	19699999	0.0136603	0.0141214959594844
1	19700000	19749999	0.0112402	0.0117869477690217
1	19750000	19799999	0.0112802	0.0115828861650564
1	19800000	19849999	0.00782016	0.00665412929296296
1	19850000	19899999	0.00452008	0.00383724961419753
1	19900000	19949999	0.00718014	0.0075222235875
1	19950000	19999999	0.00668013	0.00964563052876481
1	2e+07	20049999	0.00532011	0.00555444856395722
1	20050000	20099999	0.00736015	0.00616698384147239
1	20100000	20149999	0.00608013	0.00647156918895582
1	20150000	20199999	0.00390008	0.00366349590932643
1	20200000	20249999	0.00756016	0.0077519798427673
1	20250000	20299999	0.00570011	0.00536751743931624
1	20300000	20349999	0.00372007	0.0039945062554945
1	20350000	20399999	0.00582011	0.00448924832291667
1	20400000	20449999	0.00620013	0.00571231420132013
1	20450000	20499999	0.00600011	0.00583130547950089
1	20500000	20549999	0.00564012	0.00600361876829268
1	20550000	20599999	0.00590011	0.00541923589981482
1	20600000	20649999	0.00646013	0.00650204537572254
1	20650000	20699999	0.00624012	0.00657416063224638
1	20700000	20749999	0.00704013	0.00617062601111111
1	20750000	20799999	0.00650013	0.00652145622020202
1	20800000	20849999	0.00580011	0.0110701395030303
1	20850000	20899999	0.00534011	0.00540200322882883
1	20900000	20949999	0.00538011	0.00549781245350877
1	20950000	20999999	0.00870017	0.00946383281203704
1	2.1e+07	21049999	0.00698014	0.00656366813846154
1	21050000	21099999	0.00938018	0.00928672904414414
1	21100000	21149999	0.00830017	0.00653426597486033
1	21150000	21199999	0.00598011	0.00649428712390925
1	21200000	21249999	0.00616012	0.00582473168866328
1	21250000	21299999	0.00808016	0.00603928232642487
1	21300000	21349999	0.00616013	0.00571880642991453
1	21350000	21399999	0.00744016	0.00599355734757119
1	21400000	21449999	0.00592011	0.006637986015625
1	21450000	21499999	0.0116202	0.00620753386851852
1	21500000	21549999	0.00820016	0.00544522104235727
1	21550000	21599999	0.0101802	0.0109579575764228
1	21600000	21649999	0.0105802	0.0101638039972973
1	21650000	21699999	0.0107802	0.00841673256018519
1	21700000	21749999	0.00316007	0.00327008439759036
1	21750000	21799999	0.00434008	0.00520334701534392
1	21800000	21849999	0.00472009	0.00518155777760736
1	21850000	21899999	0.00534011	0.00527235753243243
1	21900000	21949999	0.00876017	0.00856832339409722
1	21950000	21999999	0.00948019	0.00740543637285223
1	2.2e+07	22049999	0.00672013	0.00683168253460838
1	22050000	22099999	0.00758015	0.00644076308024691
1	22100000	22149999	0.00578011	0.00543863487809524
1	22150000	22199999	0.00950019	0.00980674161403509
1	22200000	22249999	0.00802017	0.0089915265037244
1	22250000	22299999	0.00662013	0.00573309683232323
1	22300000	22349999	0.00252005	0.00217034520684314
1	22350000	22399999	0.00654012	0.00691561792613333
1	22400000	22449999	0.00790016	0.00957625159605911
1	22450000	22499999	0.00816016	0.00806153862433862
1	22500000	22549999	0.00610013	0.00587201587952899
1	22550000	22599999	0.00662013	0.00708266317759563
1	22600000	22649999	0.00522011	0.00605944126433121
1	22650000	22699999	0.00564011	0.00611152007754011
1	22700000	22749999	0.00702014	0.00598136659259259
1	22750000	22799999	0.00584011	0.00721352557650273
1	22800000	22849999	0.00856017	0.00768234352228682
1	22850000	22899999	0.00918019	0.00776345298868056
1	22900000	22949999	0.00702014	0.00679143769020716
1	22950000	22999999	0.00670014	0.0060837553684739
1	2.3e+07	23049999	0.00592012	0.00630098445359281
1	23050000	23099999	0.00636012	0.00652355832116105
1	23100000	23149999	0.00792015	0.00726953038687392
1	23150000	23199999	0.00710014	0.00697201646666667
1	23200000	23249999	0.00704014	0.00622384692792793
1	23250000	23299999	0.00520011	0.0046502965421147
1	23300000	23349999	0.0051001	0.00455166396306306
1	23350000	23399999	0.00682013	0.00589551301176471
1	23400000	23449999	0.00928019	0.00760944136545139
1	23450000	23499999	0.00568011	0.00540688822407407
1	23500000	23549999	0.0051401	0.00522473616558442
1	23550000	23599999	0.00404008	0.00383033406647399
1	23600000	23649999	0.0124002	0.00785063047558923
1	23650000	23699999	0.00774015	0.00890337484069981
1	23700000	23749999	0.00614012	0.00649491724210526
1	23750000	23799999	0.00698014	0.00784609889756098
1	23800000	23849999	0.00676014	0.00722890984357542
1	23850000	23899999	0.0111802	0.00943048169902913
1	23900000	23949999	0.00634013	0.0060235535037037
1	23950000	23999999	0.0049601	0.00497219042234849
1	2.4e+07	24049999	0.0095602	0.00862150152256945
1	24050000	24099999	0.00766016	0.0069089704611993
1	24100000	24149999	0.00852017	0.0102401393271605
1	24150000	24199999	0.0048201	0.00554496152979516
1	24200000	24249999	0.00462008	0.00440925666390424
1	24250000	24299999	0.000760015	0.00912084386934673
1	24300000	24349999	2.00004e-05	0.00623821057438795
1	24350000	24399999	0.00364008	0.00528731972569444
1	24400000	24449999	0.00564012	0.00623304112722222
1	24450000	24499999	0.00588012	0.00568028774715909
1	24500000	24549999	0.00574011	0.00567761892028986
1	24550000	24599999	0.0049801	0.00458632281899642
1	24600000	24649999	0.00626013	0.00553323486260163
1	24650000	24699999	0.00624013	0.00619029479116466
1	24700000	24749999	0.00616012	0.00620766581264368
1	24750000	24799999	0.00582012	0.00540694363557858
1	24800000	24849999	0.00416009	0.00514829157807018
1	24850000	24899999	0.0050201	0.00580801027222222
1	24900000	24949999	0.00698014	0.00579584985929648
1	24950000	24999999	0.00748015	0.00900824715837937
1	2.5e+07	25049999	0.00576011	0.00577649805726257
1	25050000	25099999	0.00852016	0.00628687645279383
1	25100000	25149999	0.00580011	0.00478777196396396
1	25150000	25199999	0.0050201	0.0052761358808547
1	25200000	25249999	0.00584012	0.00585652431028571
1	25250000	25299999	0.00530011	0.00663289658583333
1	25300000	25349999	0.00592011	0.00584155884585742
1	25350000	25399999	0.00558011	0.00628365632267442
1	25400000	25449999	0.00588012	0.00578565303014184
1	25450000	25499999	0.00472009	0.00451926116576576
1	25500000	25549999	0.00546011	0.00583069256205674
1	25550000	25599999	0.00722014	0.00796757885221675
1	25600000	25649999	0.00152003	0.0017153346650165
1	25650000	25699999	0.00318007	0.00398844481940298
1	25700000	25749999	0.00148003	0.0014396837953407
1	25750000	25799999	0.00530011	0.00568536343681319
1	25800000	25849999	0.00550011	0.00650116228625235
1	25850000	25899999	0.00882018	0.00825236058746114
1	25900000	25949999	0.00732014	0.00564339418378378
1	25950000	25999999	0.0049401	0.00557644494892473
1	2.6e+07	26049999	0.00632013	0.00641147816400709
1	26050000	26099999	0.00664013	0.00779595529918699
1	26100000	26149999	0.00848017	0.0137437369368132
1	26150000	26199999	0.00736014	0.00809653778932584
1	26200000	26249999	0.00796016	0.00860668872439479
1	26250000	26299999	0.00524011	0.00526471890018832
1	26300000	26349999	0.00608012	0.00770122165306122
1	26350000	26399999	0.00572012	0.00590055324017094
1	26400000	26449999	0.00512011	0.00652743717548501
1	26450000	26499999	0.00500011	0.00624873411638734
1	26500000	26549999	0.00618012	0.00730985901413043
1	26550000	26599999	0.00642013	0.00713602393947368
1	26600000	26649999	0.00964019	0.0093556960570922
1	26650000	26699999	0.00598012	0.00605172025045537
1	26700000	26749999	0.00500011	0.00456113598589065
1	26750000	26799999	0.00872017	0.00831220806113903
1	26800000	26849999	0.00650013	0.00834659724084778
1	26850000	26899999	0.00784015	0.00781135210558767
1	26900000	26949999	0.00456009	0.00473055043046154
1	26950000	26999999	0.00340007	0.00312777193274854
1	2.7e+07	27049999	0.0144003	0.0084561184556962
1	27050000	27099999	0.0135803	0.00961705444041451
1	27100000	27149999	0.0099002	0.00829719896985815
1	27150000	27199999	0.00868018	0.010134931287234
1	27200000	27249999	0.00864017	0.00811237236706349
1	27250000	27299999	0.00854017	0.0085833305446128
1	27300000	27349999	0.00722015	0.0078336447594697
1	27350000	27399999	0.0050201	0.00468822568245614
1	27400000	27449999	0.00890018	0.0098002963563536
1	27450000	27499999	0.0125002	0.0100654394094755
1	27500000	27549999	0.00344007	0.00362552901666667
1	27550000	27599999	0.0050401	0.00459214223314607
1	27600000	27649999	0.00624012	0.0068473857826742
1	27650000	27699999	0.0134803	0.0140590705930018
1	27700000	27749999	0.00892017	0.0102868847629834
1	27750000	27799999	0.00792015	0.00630829300173611
1	27800000	27849999	0.00722015	0.00646193410495238
